Category,Product Name,Price,Image URL
Prepared Food,Keells Sandwich Bread 450g,Rs 300.00 / Unit,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951009.jpg
Prepared Food,Keells Sandwich Bread 750g,Rs 400.00 / Unit,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic951010.jpg
Electronic Devices,25W Adapter Only,"Rs 6,099.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/EP-T2510NBEGGB.jpg
Electronic Devices,Asus Desktop Computer - I7 Dos - 10 Gen,"Rs 295,000.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/D700ME-DOS.jpg
Electronic Devices,Asus Desktop Computer - I7 Pro - 12 Gen,"Rs 326,000.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/D700MDE.jpg
Electronic Devices,Asus Desktop Computer - I7 Pro - 13 Gen,"Rs 359,000.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/D700ME-PRO.jpg
Electronic Devices,Asus Desktop Computer - I7 Win 10 Pro - Q Chipset,"Rs 189,000.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/D900TA.jpg
Electronic Devices,Asus Notebook - Ultra Light Weight,"Rs 399,000.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/B3402FBA.jpg
Electronic Devices,Samsung Galaxy A07 4+128Gb-Black,"Rs 40,986.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 4+64Gb-Black,"Rs 34,497.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 6+128Gb-Black,"Rs 46,164.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A17 5G 8+128Gb-Black,"Rs 74,876.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy M17 5G 6+128Gb - Black,"Rs 66,284.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy M17 5G 6+128Gb - Silver,"Rs 66,284.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy Tab A9+ 5G 8+128 - Grey,"Rs 140,419.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/SM-X216BE-GRY.jpg
Electronic Devices,Samsung Galaxy A07 4+128Gb-Green,"Rs 40,986.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 4+128Gb-L.Violet,"Rs 40,986.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 4+64Gb-L.Violet,"Rs 34,497.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 6+128Gb-Green,"Rs 46,164.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A07 6+128Gb-L.Violet,"Rs 46,164.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A17 5G 8+128Gb-Blue,"Rs 74,876.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A17 5G 8+256Gb-Black,"Rs 86,322.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A17 5G 8+256Gb-Gray,"Rs 86,322.00 / Unit",https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
Electronic Devices,Samsung Galaxy A26 5G 8+128Gb - L.Green,"Rs 111,839.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BG-LGRN.jpg
Electronic Devices,Samsung Galaxy A26 5G 8+256Gb - L. Green,"Rs 124,039.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BH-LGRN.jpg
Electronic Devices,Samsung Galaxy A26 5G 8+256Gb -Black,"Rs 124,039.00 / Unit",https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A266BH-BLK.jpg
